Unique ID	Card Unique ID	Card Name	Card Pitch	Card ID	Set Printing Unique ID	Set ID	Edition	Rarity	Foiling	Art Variation	Artist	Flavor Text	Image URL	TCGPlayer ID																																							
FNNWtMNqGFF88nFKk8nWq	W7wh8hBkTd9ntjtFfqrdz	Adrenaline Rush	1	MON263	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/MON263.width-450.png																																								
bFK6DBWgrFNWrjNgPj986	W7wh8hBkTd9ntjtFfqrdz	Adrenaline Rush	1	MON263	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/MON263.width-450.png																																								
mbFWmRLfK86n6Qb8TgGCC	W7wh8hBkTd9ntjtFfqrdz	Adrenaline Rush	1	MON263	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/U-MON263.width-450.png																																								
RFKMDTLPCpbM8QmjwMbTz	W7wh8hBkTd9ntjtFfqrdz	Adrenaline Rush	1	MON263	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/U-MON263.width-450.png																																								
7RJnf9dwTQrt8mm9qJPCc	KjgnpjTfDBhndccFCCDHn	Adrenaline Rush	2	MON264	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/MON264.width-450.png																																								
R9t86tf9GgqppP8GPCJkm	KjgnpjTfDBhndccFCCDHn	Adrenaline Rush	2	MON264	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/MON264.width-450.png																																								
w6WMHHCkq6wKkg8b68FHB	KjgnpjTfDBhndccFCCDHn	Adrenaline Rush	2	MON264	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/U-MON264.width-450.png																																								
cFbbtDMbJCNcPFM88hqPB	KjgnpjTfDBhndccFCCDHn	Adrenaline Rush	2	MON264	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/U-MON264.width-450.png																																								
JmDdjw7P7rmDMrqFLftDG	bTCfkj7Q8WQKHcnhGqHCr	Adrenaline Rush	3	MON265	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/MON265.width-450.png																																								
tkBz6RbTHLzQQjMQwDg66	bTCfkj7Q8WQKHcnhGqHCr	Adrenaline Rush	3	MON265	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/MON265.width-450.png																																								
tkpz6Kfgtm7Dq9MjkpzdT	bTCfkj7Q8WQKHcnhGqHCr	Adrenaline Rush	3	MON265	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/U-MON265.width-450.png																																								
jgNCcpKbPp9fj6qGChCGR	bTCfkj7Q8WQKHcnhGqHCr	Adrenaline Rush	3	MON265	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Silvia Meiliani	"""Cut off the skera's head, and it shall still find the strength to bite."" - Sanni"	https://storage.googleapis.com/fabmaster/media/images/U-MON265.width-450.png																																								
crJ6JJWGttqCQmc96nHCz	CtgLqKpjrGRtLnwbHjd9f	Belittle	1	MON266	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/MON266.width-450.png																																								
czGtMtffzJ96jgGTgRhD9	CtgLqKpjrGRtLnwbHjd9f	Belittle	1	MON266	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/MON266.width-450.png																																								
h8NzfJ8rt6BfHqmtLLCDh	CtgLqKpjrGRtLnwbHjd9f	Belittle	1	MON266	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/U-MON266.width-450.png																																								
kH8ffFG8BfPGhfG6PqBBh	CtgLqKpjrGRtLnwbHjd9f	Belittle	1	MON266	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/U-MON266.width-450.png																																								
dJgWrqzcNPWbfPQQKJmj8	8b9Fj6hL8WbNF6zDgzJFp	Belittle	2	MON267	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/MON267.width-450.png																																								
86THjrMdg6qwwDTN6Jgdn	8b9Fj6hL8WbNF6zDgzJFp	Belittle	2	MON267	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/MON267.width-450.png																																								
HWK8kprrnnqr6Lwwb9hfw	8b9Fj6hL8WbNF6zDgzJFp	Belittle	2	MON267	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/U-MON267.width-450.png																																								
c8tM7GrgRhH8nnbDzJjfF	8b9Fj6hL8WbNF6zDgzJFp	Belittle	2	MON267	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/U-MON267.width-450.png																																								
7QPpgftWdW8PD6rmMLrBh	dgBTMrWQ8F7gTCt6m7ngM	Belittle	3	MON268	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/MON268.width-450.png																																								
pwwpd8TM766MLH9kDrGmB	dgBTMrWQ8F7gTCt6m7ngM	Belittle	3	MON268	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/MON268.width-450.png																																								
nLn9JgwR7CRqKFbCj7Rw7	dgBTMrWQ8F7gTCt6m7ngM	Belittle	3	MON268	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/U-MON268.width-450.png																																								
HPPCgKDCbdCL9KfMKGQqJ	dgBTMrWQ8F7gTCt6m7ngM	Belittle	3	MON268	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Alief Rusdiatama		https://storage.googleapis.com/fabmaster/media/images/U-MON268.width-450.png																																								
7fL8bpzcnpQkwzq8jqwn7	CDLTkCC8RTrwFgLqPjWHc	Brandish	1	MON269	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/MON269.width-450.png																																								
TLCMzDPL97pwnPpjBfGGT	CDLTkCC8RTrwFgLqPjWHc	Brandish	1	MON269	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/MON269.width-450.png																																								
tFTzbpHFbjCBfTNc8WQn6	CDLTkCC8RTrwFgLqPjWHc	Brandish	1	MON269	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/U-MON269.width-450.png																																								
9CCDmthfLKgmzR8nFttCG	CDLTkCC8RTrwFgLqPjWHc	Brandish	1	MON269	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/U-MON269.width-450.png																																								
kk7zcqwdcn6fm9kQmdkGj	QjLfPrBc8Rn76HhBcNbhj	Brandish	2	MON270	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/MON270.width-450.png																																								
WHQkwkzqbzMjFNzg7rftd	QjLfPrBc8Rn76HhBcNbhj	Brandish	2	MON270	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/MON270.width-450.png																																								
JdFb6CrntNhjFf6twGQGH	QjLfPrBc8Rn76HhBcNbhj	Brandish	2	MON270	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/U-MON270.width-450.png																																								
gqwjRJK9bF7kBwTgHgMk9	QjLfPrBc8Rn76HhBcNbhj	Brandish	2	MON270	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/U-MON270.width-450.png																																								
LzqGKPwddcrMfrjj9mKWQ	nkzJhG8dqtwdMBBMFM8Mt	Brandish	3	MON271	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/MON271.width-450.png																																								
mFd7NMMCkCdzGKPJb7zzh	nkzJhG8dqtwdMBBMFM8Mt	Brandish	3	MON271	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/MON271.width-450.png																																								
cqRTHgG8gjMmR8WJjkmhT	nkzJhG8dqtwdMBBMFM8Mt	Brandish	3	MON271	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/U-MON271.width-450.png																																								
7FFRnNBmqF7GKWWNTCngp	nkzJhG8dqtwdMBBMFM8Mt	Brandish	3	MON271	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Phu Thieu	If you know how to flaunt it, you barely need to use it.	https://storage.googleapis.com/fabmaster/media/images/U-MON271.width-450.png																																								
9ffrFcwKfqmFmNqdRnnHw	DRqd8NPqtJjrKTPNkNzjg	Frontline Scout	1	MON272	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/MON272.width-450.png																																								
WMKdBNfNrrr6p6JktnbDb	DRqd8NPqtJjrKTPNkNzjg	Frontline Scout	1	MON272	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/MON272.width-450.png																																								
m6JpPzrQqLck6QqMmjn7L	DRqd8NPqtJjrKTPNkNzjg	Frontline Scout	1	MON272	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/U-MON272.width-450.png																																								
Tr8tfNbpDKQfTqCnpGF7J	DRqd8NPqtJjrKTPNkNzjg	Frontline Scout	1	MON272	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/U-MON272.width-450.png																																								
DfgFwg9wcPjF9TFRp9GrF	zWdCw7fz7N6qwLMwBjrf8	Frontline Scout	2	MON273	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/MON273.width-450.png																																								
WWMfPKd9qwNhwzjptRdWc	zWdCw7fz7N6qwLMwBjrf8	Frontline Scout	2	MON273	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/MON273.width-450.png																																								
rBPqJKg7FJRk9cwdNTk67	zWdCw7fz7N6qwLMwBjrf8	Frontline Scout	2	MON273	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/U-MON273.width-450.png																																								
zHwn7mTdWJtDjJbcGkwrf	zWdCw7fz7N6qwLMwBjrf8	Frontline Scout	2	MON273	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/U-MON273.width-450.png																																								
gccL7LRrrPKBJKzq6Chwt	CKgr9QWHWwJQFdBHBqL8G	Frontline Scout	3	MON274	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/MON274.width-450.png																																								
mt98nHJgzfbmf7ghcq6LN	CKgr9QWHWwJQFdBHBqL8G	Frontline Scout	3	MON274	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/MON274.width-450.png																																								
QPMfPqCDPrcgKRwBKbcPg	CKgr9QWHWwJQFdBHBqL8G	Frontline Scout	3	MON274	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/U-MON274.width-450.png																																								
CQtQmQrk8JTdBgbM7M9tz	CKgr9QWHWwJQFdBHBqL8G	Frontline Scout	3	MON274	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Agus Setiawan		https://storage.googleapis.com/fabmaster/media/images/U-MON274.width-450.png																																								
BnjkLC7zBndL7tbN7TBLP	jjzTRHWhnQT7M7FwKjjpq	Overload	1	MON275	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/MON275.width-450.png																																								
bBDDfTKR9JthcnRHdMpwP	jjzTRHWhnQT7M7FwKjjpq	Overload	1	MON275	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/MON275.width-450.png																																								
LMfpdPbNWbNDGzTctjqpB	jjzTRHWhnQT7M7FwKjjpq	Overload	1	MON275	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/U-MON275.width-450.png																																								
bhGChzkdhHmbHcFr6tjKT	jjzTRHWhnQT7M7FwKjjpq	Overload	1	MON275	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/U-MON275.width-450.png																																								
rmjmN7QW8bMGRw9fkzfbg	mfdFLWhQGLtTmGzqhrHtp	Overload	2	MON276	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/MON276.width-450.png																																								
W6pPC67RLQBPrhdLcLPrC	mfdFLWhQGLtTmGzqhrHtp	Overload	2	MON276	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/MON276.width-450.png																																								
qgH7GKmbTnGJgcbmP7b9J	mfdFLWhQGLtTmGzqhrHtp	Overload	2	MON276	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/U-MON276.width-450.png																																								
BCbDPtc9CBq8tj6RMbjQd	mfdFLWhQGLtTmGzqhrHtp	Overload	2	MON276	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/U-MON276.width-450.png																																								
Lk6mjrGjDNGgtnwQktkz7	cgRPcm7Hfj6jMHFKmbMtj	Overload	3	MON277	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/MON277.width-450.png																																								
cfm6HhHQm6BhdG87pqwf7	cgRPcm7Hfj6jMHFKmbMtj	Overload	3	MON277	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/MON277.width-450.png																																								
87jTj9CczzPKQLQzN78td	cgRPcm7Hfj6jMHFKmbMtj	Overload	3	MON277	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/U-MON277.width-450.png																																								
dHrdkgTdmgdJtccTm8gTz	cgRPcm7Hfj6jMHFKmbMtj	Overload	3	MON277	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Kevin Sidharta		https://storage.googleapis.com/fabmaster/media/images/U-MON277.width-450.png																																								
dzTPFbrQ6rhmKRM6KgGh8	kHtKHFpcQzRfhtQ8WGBzF	Pound for Pound	1	MON278	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/MON278.width-450.png																																								
t6n9qQBjbgdwftCcCJfTq	kHtKHFpcQzRfhtQ8WGBzF	Pound for Pound	1	MON278	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/MON278.width-450.png																																								
bhBrTfMMqwbM8q89pJKHq	kHtKHFpcQzRfhtQ8WGBzF	Pound for Pound	1	MON278	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/U-MON278.width-450.png																																								
wzCnKgbB8MWCDrzcKjJCg	kHtKHFpcQzRfhtQ8WGBzF	Pound for Pound	1	MON278	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/U-MON278.width-450.png																																								
hHkghCr9FRkrcqWW7H8kK	WGdTdNctcb6FPKwfCfpHB	Pound for Pound	2	MON279	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/MON279.width-450.png																																								
JpqrJmmqQLfTwJ8HBTFNK	WGdTdNctcb6FPKwfCfpHB	Pound for Pound	2	MON279	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/MON279.width-450.png																																								
R9fCDpJbpw8ffQMTJkfgq	WGdTdNctcb6FPKwfCfpHB	Pound for Pound	2	MON279	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/U-MON279.width-450.png																																								
P99qhwL7mkC8mbLdLnFBM	WGdTdNctcb6FPKwfCfpHB	Pound for Pound	2	MON279	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/U-MON279.width-450.png																																								
nMMC7n9FR7HKCFKJRKJ8D	HGLJL8mtz7JNN9djNW68Q	Pound for Pound	3	MON280	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/MON280.width-450.png																																								
tnckkmbBMFLJqRzqT9nzN	HGLJL8mtz7JNN9djNW68Q	Pound for Pound	3	MON280	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/MON280.width-450.png																																								
dR7RgzfHKnBMFhFJHBppN	HGLJL8mtz7JNN9djNW68Q	Pound for Pound	3	MON280	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/U-MON280.width-450.png																																								
hNJKgkzcBkTB9RM88K6cK	HGLJL8mtz7JNN9djNW68Q	Pound for Pound	3	MON280	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Septimius Ferdian		https://storage.googleapis.com/fabmaster/media/images/U-MON280.width-450.png																																								
CrBrzndD9LBDLJcFkHwnj	68J8LFDffgJ8j6RJ6FhmD	Rally the Rearguard	1	MON281	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/MON281.width-450.png																																								
7cddqQwdhcH8WzQBfFFLw	68J8LFDffgJ8j6RJ6FhmD	Rally the Rearguard	1	MON281	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/MON281.width-450.png																																								
mcGjJT8gwtNbTnPLWp6F9	68J8LFDffgJ8j6RJ6FhmD	Rally the Rearguard	1	MON281	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/U-MON281.width-450.png																																								
NkT7h7KfTq768Wc6tHCrC	68J8LFDffgJ8j6RJ6FhmD	Rally the Rearguard	1	MON281	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/U-MON281.width-450.png																																								
NTbwCRwThPkzghMKJzgHK	hKdWPHqc8bLM9Nkbwmncc	Rally the Rearguard	2	MON282	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/MON282.width-450.png																																								
dQBtKJbJtknJpNdcmPjRK	hKdWPHqc8bLM9Nkbwmncc	Rally the Rearguard	2	MON282	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/MON282.width-450.png																																								
dQKHjWc6b8c6mMFgtLkw9	hKdWPHqc8bLM9Nkbwmncc	Rally the Rearguard	2	MON282	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/U-MON282.width-450.png																																								
qbRwJBzHbR8hmhdkkt6JJ	hKdWPHqc8bLM9Nkbwmncc	Rally the Rearguard	2	MON282	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/U-MON282.width-450.png																																								
MpLhjwTMmWDnhjqLRhPQr	LQjBwTpQK6MR6LNkpnNPK	Rally the Rearguard	3	MON283	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/MON283.width-450.png																																								
JbzTrDPFrhnnDcHWLkKbd	LQjBwTpQK6MR6LNkpnNPK	Rally the Rearguard	3	MON283	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/MON283.width-450.png																																								
qL6mKHRFN7CTF9BKkzNHt	LQjBwTpQK6MR6LNkpnNPK	Rally the Rearguard	3	MON283	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/U-MON283.width-450.png																																								
kjtHNffKkH6H7zjQLffcm	LQjBwTpQK6MR6LNkpnNPK	Rally the Rearguard	3	MON283	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Peyeyo		https://storage.googleapis.com/fabmaster/media/images/U-MON283.width-450.png																																								
pzNKCG8GFHtQcprqhL76B	c8GP9JNp9PKhcQg7TkBQR	Stony Woottonhog	1	MON284	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/MON284.width-450.png																																								
h8TJdPtLRNBrqRqRbwgdm	c8GP9JNp9PKhcQg7TkBQR	Stony Woottonhog	1	MON284	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/MON284.width-450.png																																								
mQ9fkgcctpRjcKGMNTPKB	c8GP9JNp9PKhcQg7TkBQR	Stony Woottonhog	1	MON284	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/U-MON284.width-450.png																																								
WCLjjpgMRNTGBdWH7Nqdm	c8GP9JNp9PKhcQg7TkBQR	Stony Woottonhog	1	MON284	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/U-MON284.width-450.png																																								
897PGrtTWHPFRTfFjHJcM	RnbGbqBjNFp8HMNrzKWHp	Stony Woottonhog	2	MON285	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/MON285.width-450.png																																								
79mz9qTpMBnB8wcK8zgWN	RnbGbqBjNFp8HMNrzKWHp	Stony Woottonhog	2	MON285	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/MON285.width-450.png																																								
cwchbf8mdctPCLGh9kpNW	RnbGbqBjNFp8HMNrzKWHp	Stony Woottonhog	2	MON285	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/U-MON285.width-450.png																																								
KCwz6RcBkR7kbFthqzzgr	RnbGbqBjNFp8HMNrzKWHp	Stony Woottonhog	2	MON285	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/U-MON285.width-450.png																																								
KKc6CmPLfDgLQm9jJrrKk	hDrpDgFFTLFGDTHrBCfzC	Stony Woottonhog	3	MON286	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/MON286.width-450.png																																								
kCTfdqFN98mHtFwbJkpDJ	hDrpDgFFTLFGDTHrBCfzC	Stony Woottonhog	3	MON286	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/MON286.width-450.png																																								
rjjLtqqq9J9TkQwTwbkch	hDrpDgFFTLFGDTHrBCfzC	Stony Woottonhog	3	MON286	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/U-MON286.width-450.png																																								
KRLwT9JzjtzzzPGJ8zrhc	hDrpDgFFTLFGDTHrBCfzC	Stony Woottonhog	3	MON286	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Jessada Sutthi	Grandad Warthog leads the way.	https://storage.googleapis.com/fabmaster/media/images/U-MON286.width-450.png																																								
9zpHfkCRBpgR7P8KCL6fT	HCqwPDFhtdFfGwhFpwW98	Surging Militia	1	MON287	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/MON287.width-450.png																																								
pBBdpWGgHq68HcCrjTHp7	HCqwPDFhtdFfGwhFpwW98	Surging Militia	1	MON287	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/MON287.width-450.png																																								
